thickness = 0.008
diam = 0.11978836
(0.0129437154674792,0.0206618001972921,0.09889895057488411)
(0.09780424551531672,0.11112363888161304,0.1422722515515191)
(0.9488121592923846,2.446412660016247E-4,0.22428845293287783)
(0.035268702433855596,0.06732686553224801,0.37228372712922225)
(0.9733337535372315,0.029307396017019528,0.5194581616607108)
(0.10289676300292026,0.05549199144110717,0.6341769827088622)
(0.897837900913832,0.9773505929977402,0.7278532363091961)
(0.05734249140285372,0.04080864200161765,0.9639405385142151)
(0.022259108905178362,0.14167268827726592,0.05234868382184181)
(0.9510169607884472,0.1765563457826181,0.16611021327364936)
(0.022635165883013817,0.2508607722964929,0.3716808772865004)
(0.10950479434223649,0.15522430528855477,0.4128610580593035)
(0.04051905532316665,0.13595717028132487,0.5176627675154506)
(0.02022118883814802,0.1381626490953657,0.6679336053395067)
(0.0037524025111914045,0.06798092144281064,0.777842056708008)
(0.07699181010276675,0.1697074888234246,0.9331995645518638)
(0.043018488598470815,0.2648732883991262,0.0518760905095642)
(0.08273756678104244,0.27420417412892806,0.17561275742745844)
(0.9850202513244611,0.2543947711332975,0.2529234574034462)
(0.07055915659512256,0.3649097265527571,0.3889409739688387)
(0.9696312779392013,0.27506035520052574,0.48095014056727503)
(0.04067370093866063,0.24404874721211045,0.5910293873509361)
(0.07991451618041892,0.20870709228991985,0.7463105706097855)
(0.023560260727274643,0.25569020659335434,0.857071624636695)
(0.10074971708189977,0.3782289882049381,0.04665295062026)
(0.9715314463515679,0.4292390660997119,0.12952439074194375)
(0.9662421143032437,0.3890292749429092,0.3321544445480631)
(0.10381981287399235,0.4602768864989684,0.49314425898732756)
(0.02194862938221845,0.3841841935803722,0.5548675413516124)
(0.17919544717776956,0.6181512690493721,0.7485923453391605)
(0.9185710614215633,0.2717003758748346,0.653423891212493)
(0.016879947231887578,0.36715137791873964,0.9223555214069666)
(0.006035950948965879,0.5374680576383866,0.09062700154728155)
(0.10174374749669546,0.5704246677754831,0.18960556999942918)
(0.017582144596107758,0.4925534160011426,0.27787323995385393)
(0.05436819606134687,0.527308192394051,0.4007745124228964)
(0.008985647218597,0.5195154545772976,0.5459496574674063)
(0.031325421895400364,0.5921207645047193,0.6570852213690299)
(0.0011965739998458513,0.5837008391719376,0.7954775214630617)
(0.025516520019976733,0.49831446566233106,0.878137513302943)
(0.062307431259616936,0.6588284518159266,0.9994400985525467)
(0.0666644919691686,0.6932230366542182,0.11881758703870662)
(0.04827002257686738,0.7067567981315013,0.26178443355738534)
(0.9277625125825776,0.5732552256508711,0.293869030289759)
(0.941440234843085,0.5824849583766529,0.4481657535892022)
(0.9380787290909979,0.6162755258255963,0.580437788226736)
(0.08094176521762857,0.6752757073757638,0.7902271810791065)
(0.9961493774420536,0.7485636881106734,0.8413866589025885)
(0.9719424213632768,0.7612922571421642,0.059408958908201547)
(0.0966977572090282,0.7997638947132443,0.19958591818215254)
(0.08448706283981389,0.8609068516000602,0.34010634965900116)
(0.004130685320039383,0.6446142046147999,0.3633586786141286)
(0.001829706368160044,0.747997715307056,0.526586201723958)
(0.10647543439308091,0.8001118233596888,0.5825685205428055)
(0.05178691138561987,0.8169370728914482,0.7368841832647348)
(0.1095707248241719,0.7406002875633559,0.9211710156958147)
(0.09673274485519508,0.9447466849215373,0.04841109713213626)
(0.9918836300611192,0.902051810210278,0.10279953564468233)
(0.028308173635512728,0.894518110676285,0.23030561565673155)
(0.9635732188089521,0.9117928487844851,0.4413671403827382)
(0.06890795015428966,0.8536326321623927,0.4702694701530021)
(0.11747375226303924,0.9204567445686194,0.6401866647805098)
(0.06773307130714232,0.9622783753774088,0.7409569267624279)
(0.014609504993899116,0.9386432013721007,0.9102324368912679)
(0.21741225585353227,0.12261535478170431,0.11537643376945748)
(0.16383201801569391,0.044462924508512455,0.034430205684990375)
(0.06394245753590087,0.005839201912633842,0.25824369521299495)
(0.15249833626220058,0.031229314116456058,0.338508228497187)
(0.1617843610857489,0.05767139727555415,0.4606250959620907)
(0.22679043841312094,0.06930923725666839,0.6294019346513353)
(0.15782468970197516,0.12071653434412719,0.7210580186448967)
(0.16518887610857996,0.9960826528254189,0.8054681092289224)
(0.17459351442669194,0.2713063258496329,0.08075559991370683)
(0.18755706115716173,0.05709150447576298,0.22224810821296512)
(0.1162493290537006,0.1747058158503302,0.28018418510990917)
(0.21951093201138674,0.16285866251397807,0.46055675269638036)
(0.15817307050528742,0.14930533031408474,0.565831080007388)
(0.2535638066791785,0.2072726585862875,0.754397544638766)
(0.1080198500039103,0.1016836589810204,0.8301607990116953)
(0.2251561440840101,0.1709787586409057,0.005255106760753877)
(0.13238127999531704,0.27243243702364056,0.9682551758654878)
(0.25461523350485016,0.2473736626708314,0.29613895777433996)
(0.13909217293628162,0.31060254506168467,0.289672710530993)
(0.2065909896784232,0.3060561179470905,0.388920696298342)
(0.09976741047699571,0.26945136113382445,0.4659084350070856)
(0.1553576031465996,0.24662821149656547,0.6460040852496644)
(0.17035285843780695,0.30777261535628725,0.7558519544018297)
(0.12714844962416338,0.3366071906656617,0.86577678529317)
(0.2020972728689448,0.4106295502294586,0.9654620575740106)
(0.16239224438624777,0.3644497824962911,0.16499858947710333)
(0.041557238358585234,0.38636632283459094,0.22336560559085483)
(0.12389391884428044,0.4481607660772476,0.315500846150141)
(0.1312012069846453,0.3770277387153061,0.6035836149319731)
(0.22415439483173627,0.46469773693947464,0.6439231024328392)
(0.06084975719247895,0.3138583035006039,0.68764627916601)
(0.07196827570553192,0.41652591713320125,0.7786021987932855)
(0.11115752149195318,0.5468118898214249,0.9884223466883998)
(0.09186791135076913,0.45907711950982394,0.13601062307321166)
(0.11740490876124406,0.6138991702385387,0.32273061961240934)
(0.20227262066529533,0.5317532995035787,0.5083833992010001)
(0.09616289646330443,0.4931247990815121,0.6372457164745471)
(0.1325940321297086,0.6090878241057166,0.5711223531087936)
(0.2248220378272686,0.4954727856379017,0.7630077084300414)
(0.14955819618244784,0.45766310224330675,0.8627157696420377)
(0.17712102512082142,0.6477986249114678,0.9666922963648694)
(0.20384910437965925,0.6365177497733837,0.09343480064983498)
